20.590	42.510
20.595	42.520
20.600	42.530
20.605	42.540
20.609	42.550
20.614	42.560
20.619	42.570
20.624	42.580
20.629	42.590
20.634	42.600
20.639	42.610
20.644	42.620
20.649	42.630
20.654	42.640
20.658	42.650
20.663	42.660
20.668	42.670
20.673	42.680
20.678	42.690
20.683	42.700
20.688	42.710
20.693	42.720
20.698	42.730
20.703	42.740
20.707	42.750
20.712	42.760
20.717	42.770
20.722	42.780
20.727	42.790
20.732	42.800
20.737	42.810
20.742	42.820
20.747	42.830
20.752	42.840
20.757	42.850
20.761	42.860
20.766	42.870
20.771	42.880
20.776	42.890
20.781	42.900
20.786	42.910
20.791	42.920
20.796	42.930
20.801	42.940
20.806	42.950
20.810	42.960
20.815	42.970
20.820	42.980
20.825	42.990
20.830	43.000
20.835	43.010
20.840	43.020
20.845	43.030
20.849	43.040
20.854	43.050
20.859	43.060
20.864	43.070
20.869	43.080
20.874	43.090
20.879	43.100
20.883	43.110
20.888	43.120
20.893	43.130
20.898	43.140
20.903	43.150
20.908	43.160
20.912	43.170
20.917	43.180
20.922	43.190
20.927	43.200
20.932	43.210
20.937	43.220
20.942	43.230
20.946	43.240
20.951	43.250
20.956	43.260
20.961	43.270
20.966	43.280
20.971	43.290
20.975	43.300
20.980	43.310
20.985	43.320
20.990	43.330
20.995	43.340
21.000	43.350
21.004	43.360
21.009	43.370
21.014	43.380
21.019	43.390
21.024	43.400
21.029	43.410
21.034	43.420
21.039	43.430
21.044	43.440
21.049	43.450
21.054	43.460
21.059	43.470
21.064	43.480
21.068	43.490
21.073	43.500
21.078	43.510
21.083	43.520
21.088	43.530
21.093	43.540
21.098	43.550
21.103	43.560
21.108	43.570
21.113	43.580
21.118	43.590
21.123	43.600
21.128	43.610
21.133	43.620
21.138	43.630
21.143	43.640
21.148	43.650
21.152	43.660
21.157	43.670
21.162	43.680
21.167	43.690
21.172	43.700
21.177	43.710
21.182	43.720
21.187	43.730
21.192	43.740
21.197	43.750
21.201	43.760
21.206	43.770
21.211	43.780
21.216	43.790
21.221	43.800
21.226	43.810
21.231	43.820
21.236	43.830
21.241	43.840
21.245	43.850
21.250	43.860
21.255	43.870
21.260	43.880
21.265	43.890
21.270	43.900
21.275	43.910
21.280	43.920
21.285	43.930
21.290	43.940
21.294	43.950
21.299	43.960
21.304	43.970
21.309	43.980
21.314	43.990
21.319	44.000
21.324	44.010
21.329	44.020
21.334	44.030
21.339	44.040
21.343	44.050
21.348	44.060
21.353	44.070
21.358	44.080
21.363	44.090
21.368	44.100
21.373	44.110
21.378	44.120
21.383	44.130
21.388	44.140
21.392	44.150
21.397	44.160
21.402	44.170
21.407	44.180
21.412	44.190
21.417	44.200
21.422	44.210
21.427	44.220
21.432	44.230
21.437	44.240
21.441	44.250
21.446	44.260
21.451	44.270
21.456	44.280
21.461	44.290
21.466	44.300
21.471	44.310
21.476	44.320
21.481	44.330
21.486	44.340
21.490	44.350
21.495	44.360
21.500	44.370
21.505	44.380
21.510	44.390
21.515	44.400
21.520	44.410
21.525	44.420
21.530	44.430
21.535	44.440
21.539	44.450
21.544	44.460
21.549	44.470
21.554	44.480
21.559	44.490
21.564	44.500
21.569	44.510
21.574	44.520
21.579	44.530
21.584	44.540
21.588	44.550
21.593	44.560
21.598	44.570
21.603	44.580
21.608	44.590
21.613	44.600
21.618	44.610
21.623	44.620
21.628	44.630
21.633	44.640
21.638	44.650
21.642	44.660
21.647	44.670
21.652	44.680
21.657	44.690
21.662	44.700
21.667	44.710
21.672	44.720
21.677	44.730
21.682	44.740
21.687	44.750
21.691	44.760
21.696	44.770
21.701	44.780
21.706	44.790
21.711	44.800
21.716	44.810
21.721	44.820
21.726	44.830
21.730	44.840
21.735	44.850
21.740	44.860
21.745	44.870
21.750	44.880
21.755	44.890
21.759	44.900
21.764	44.910
21.769	44.920
21.774	44.930
21.779	44.940
21.784	44.950
21.789	44.960
21.793	44.970
21.798	44.980
21.803	44.990
21.808	45.000
21.813	45.010
21.818	45.020
21.823	45.030
21.828	45.040
21.832	45.050
21.837	45.060
21.842	45.070
21.847	45.080
21.852	45.090
21.857	45.100
21.862	45.110
21.867	45.120
21.872	45.130
21.877	45.140
21.881	45.150
21.886	45.160
21.891	45.170
21.896	45.180
21.901	45.190
21.906	45.200
21.911	45.210
21.916	45.220
21.921	45.230
21.926	45.240
21.930	45.250
21.935	45.260
21.940	45.270
21.945	45.280
21.950	45.290
21.955	45.300
21.960	45.310
21.965	45.320
21.970	45.330
21.975	45.340
21.979	45.350
21.984	45.360
21.989	45.370
21.994	45.380
21.999	45.390
22.004	45.400
22.009	45.410
22.014	45.420
22.019	45.430
22.024	45.440
22.029	45.450
22.034	45.460
22.039	45.470
22.044	45.480
22.049	45.490
22.053	45.500
22.058	45.510
22.063	45.520
22.068	45.530
22.073	45.540
22.078	45.550
22.083	45.560
22.088	45.570
22.093	45.580
22.098	45.590
22.103	45.600
22.108	45.610
22.113	45.620
22.118	45.630
22.123	45.640
22.128	45.650
22.133	45.660
22.137	45.670
22.142	45.680
22.147	45.690
22.152	45.700
22.157	45.710
22.162	45.720
22.167	45.730
22.172	45.740
22.177	45.750
22.181	45.760
22.186	45.770
22.191	45.780
22.196	45.790
22.201	45.800
22.206	45.810
22.211	45.820
22.216	45.830
22.220	45.840
22.225	45.850
22.230	45.860
22.235	45.870
22.240	45.880
22.245	45.890
22.249	45.900
22.254	45.910
22.259	45.920
22.264	45.930
22.269	45.940
22.274	45.950
22.279	45.960
22.283	45.970
22.288	45.980
22.293	45.990
22.298	46.000
22.303	46.010
22.308	46.020
22.313	46.030
22.318	46.040
22.322	46.050
22.327	46.060
22.332	46.070
22.337	46.080
22.342	46.090
22.347	46.100
22.352	46.110
22.357	46.120
22.362	46.130
22.366	46.140
22.371	46.150
22.376	46.160
22.381	46.170
22.386	46.180
22.391	46.190
22.396	46.200
22.401	46.210
22.406	46.220
22.411	46.230
22.416	46.240
22.421	46.250
22.426	46.260
22.431	46.270
22.436	46.280
22.440	46.290
22.445	46.300
22.450	46.310
22.455	46.320
22.460	46.330
22.465	46.340
22.470	46.350
22.475	46.360
22.480	46.370
22.485	46.380
22.490	46.390
22.495	46.400
22.500	46.410
22.505	46.420
22.510	46.430
22.515	46.440
22.520	46.450
22.525	46.460
22.530	46.470
22.535	46.480
22.540	46.490
22.545	46.500
22.550	46.510
22.555	46.520
22.559	46.530
22.564	46.540
22.569	46.550
22.574	46.560
22.579	46.570
22.584	46.580
22.589	46.590
22.594	46.600
22.599	46.610
22.604	46.620
22.609	46.630
22.614	46.640
22.618	46.650
22.623	46.660
22.628	46.670
22.633	46.680
22.638	46.690
22.643	46.700
22.647	46.710
22.652	46.720
22.657	46.730
22.662	46.740
22.667	46.750
22.672	46.760
22.676	46.770
22.681	46.780
22.686	46.790
22.691	46.800
22.696	46.810
22.701	46.820
22.706	46.830
22.710	46.840
22.715	46.850
22.720	46.860
22.725	46.870
22.730	46.880
22.735	46.890
22.739	46.900
22.744	46.910
22.749	46.920
22.754	46.930
22.759	46.940
22.764	46.950
22.768	46.960
22.773	46.970
22.778	46.980
22.783	46.990
22.788	47.000
22.793	47.010
22.798	47.020
22.803	47.030
22.808	47.040
22.813	47.050
22.818	47.060
22.823	47.070
22.828	47.080
22.832	47.090
22.837	47.100
22.842	47.110
22.847	47.120
22.852	47.130
22.857	47.140
22.862	47.150
22.867	47.160
22.872	47.170
22.877	47.180
22.882	47.190
22.887	47.200
22.892	47.210
22.897	47.220
22.902	47.230
22.907	47.240
22.912	47.250
22.916	47.260
22.921	47.270
22.926	47.280
22.931	47.290
22.936	47.300
22.941	47.310
22.946	47.320
22.951	47.330
22.956	47.340
22.960	47.350
22.965	47.360
22.970	47.370
22.975	47.380
22.980	47.390
22.985	47.400
22.990	47.410
22.995	47.420
23.000	47.430
23.005	47.440
23.010	47.450
23.015	47.460
23.020	47.470
23.025	47.480
23.030	47.490
23.034	47.500
23.039	47.510
23.044	47.520
23.049	47.530
23.054	47.540
23.059	47.550
23.064	47.560
23.069	47.570
23.074	47.580
23.079	47.590
23.084	47.600
23.089	47.610
23.094	47.620
23.099	47.630
23.104	47.640
23.109	47.650
23.113	47.660
23.118	47.670
23.123	47.680
23.128	47.690
23.133	47.700
23.138	47.710
23.143	47.720
23.148	47.730
23.153	47.740
23.158	47.750
23.162	47.760
23.167	47.770
23.172	47.780
23.177	47.790
23.182	47.800
23.187	47.810
23.192	47.820
23.197	47.830
23.202	47.840
23.206	47.850
23.211	47.860
23.216	47.870
23.221	47.880
23.226	47.890
23.231	47.900
23.236	47.910
23.241	47.920
23.246	47.930
23.251	47.940
23.255	47.950
23.260	47.960
23.265	47.970
23.270	47.980
23.275	47.990
23.280	48.000
23.285	48.010
23.290	48.020
23.295	48.030
23.300	48.040
23.305	48.050
23.310	48.060
23.315	48.070
23.320	48.080
23.325	48.090
23.329	48.100
23.334	48.110
23.339	48.120
23.344	48.130
23.349	48.140
23.354	48.150
23.359	48.160
23.364	48.170
23.369	48.180
23.374	48.190
23.379	48.200
23.384	48.210
23.389	48.220
23.394	48.230
23.399	48.240
23.404	48.250
23.408	48.260
23.413	48.270
23.418	48.280
23.423	48.290
23.428	48.300
23.433	48.310
23.438	48.320
23.443	48.330
23.448	48.340
23.453	48.350
23.457	48.360
23.462	48.370
23.467	48.380
23.472	48.390
23.477	48.400
23.482	48.410
23.487	48.420
23.492	48.430
23.497	48.440
23.501	48.450
23.506	48.460
23.511	48.470
23.516	48.480
23.521	48.490
23.526	48.500
23.531	48.510
23.536	48.520
23.541	48.530
23.546	48.540
23.550	48.550
23.555	48.560
23.560	48.570
23.565	48.580
23.570	48.590
23.575	48.600
23.580	48.610
23.585	48.620
23.590	48.630
23.595	48.640
23.600	48.650
23.604	48.660
23.609	48.670
23.614	48.680
23.619	48.690
23.624	48.700
23.629	48.710
23.634	48.720
23.639	48.730
23.644	48.740
23.649	48.750
23.653	48.760
23.658	48.770
23.663	48.780
23.668	48.790
23.673	48.800
23.678	48.810
23.683	48.820
23.688	48.830
23.692	48.840
23.697	48.850
23.702	48.860
23.707	48.870
23.712	48.880
23.717	48.890
23.722	48.900
23.726	48.910
23.731	48.920
23.736	48.930
23.741	48.940
23.746	48.950
23.751	48.960
23.755	48.970
23.760	48.980
23.765	48.990
23.770	49.000
23.775	49.010
23.780	49.020
23.785	49.030
23.789	49.040
23.794	49.050
23.799	49.060
23.804	49.070
23.809	49.080
23.814	49.090
23.818	49.100
23.823	49.110
23.828	49.120
23.833	49.130
23.838	49.140
23.843	49.150
23.847	49.160
23.852	49.170
23.857	49.180
23.862	49.190
23.867	49.200
23.872	49.210
23.877	49.220
23.882	49.230
23.887	49.240
23.892	49.250
23.897	49.260
23.902	49.270
23.906	49.280
23.911	49.290
23.916	49.300
23.921	49.310
23.926	49.320
23.931	49.330
23.936	49.340
23.941	49.350
23.946	49.360
23.951	49.370
23.956	49.380
23.961	49.390
23.966	49.400
23.971	49.410
23.976	49.420
23.981	49.430
23.986	49.440
23.991	49.450
23.996	49.460
24.001	49.470
24.006	49.480
24.011	49.490
24.015	49.500
24.020	49.510
24.025	49.520
24.030	49.530
24.035	49.540
24.040	49.550
24.045	49.560
24.050	49.570
24.055	49.580
24.060	49.590
24.065	49.600
24.070	49.610
24.075	49.620
24.080	49.630
24.085	49.640
24.090	49.650
24.095	49.660
24.100	49.670
24.105	49.680
24.110	49.690
24.114	49.700
24.119	49.710
24.124	49.720
24.129	49.730
24.134	49.740
24.139	49.750
24.144	49.760
24.149	49.770
24.154	49.780
24.159	49.790
24.164	49.800
24.169	49.810
24.174	49.820
24.179	49.830
24.184	49.840
24.189	49.850
24.194	49.860
24.199	49.870
24.204	49.880
24.209	49.890
24.214	49.900
24.219	49.910
24.223	49.920
24.228	49.930
24.233	49.940
24.238	49.950
24.243	49.960
24.248	49.970
24.253	49.980
24.258	49.990
24.263	50.000
24.268	50.010
24.273	50.020
24.278	50.030
24.283	50.040
24.288	50.050
24.292	50.060
24.297	50.070
24.302	50.080
24.307	50.090
24.312	50.100
24.317	50.110
24.322	50.120
24.327	50.130
24.332	50.140
24.336	50.150
24.341	50.160
24.346	50.170
24.351	50.180
24.356	50.190
24.361	50.200
24.366	50.210
24.371	50.220
24.376	50.230
24.381	50.240
24.386	50.250
24.391	50.260
24.396	50.270
24.401	50.280
24.406	50.290
24.411	50.300
24.416	50.310
24.420	50.320
24.425	50.330
24.430	50.340
24.435	50.350
24.440	50.360
24.445	50.370
24.450	50.380
24.455	50.390
24.460	50.400
24.465	50.410
24.470	50.420
24.475	50.430
24.479	50.440
24.484	50.450
24.489	50.460
24.494	50.470
24.499	50.480
24.504	50.490
24.508	50.500
24.513	50.510
24.518	50.520
24.523	50.530
24.528	50.540
24.533	50.550
24.538	50.560
24.542	50.570
24.547	50.580
24.552	50.590
24.557	50.600
24.562	50.610
24.567	50.620
24.572	50.630
24.577	50.640
24.582	50.650
24.587	50.660
24.592	50.670
24.597	50.680
24.601	50.690
24.606	50.700
24.611	50.710
24.616	50.720
24.621	50.730
24.626	50.740
24.631	50.750
24.636	50.760
24.641	50.770
24.646	50.780
24.651	50.790
24.656	50.800
24.661	50.810
24.666	50.820
24.671	50.830
24.676	50.840
24.681	50.850
24.686	50.860
24.690	50.870
24.695	50.880
24.700	50.890
24.705	50.900
24.710	50.910
24.715	50.920
24.720	50.930
24.725	50.940
24.730	50.950
24.734	50.960
24.739	50.970
24.744	50.980
24.749	50.990
24.754	51.000
24.759	51.010
24.764	51.020
24.769	51.030
24.773	51.040
24.778	51.050
24.783	51.060
24.788	51.070
24.793	51.080
24.798	51.090
24.802	51.100
24.807	51.110
24.812	51.120
24.817	51.130
24.822	51.140
24.827	51.150
24.832	51.160
24.836	51.170
24.841	51.180
24.846	51.190
24.851	51.200
24.856	51.210
24.861	51.220
24.866	51.230
24.871	51.240
24.875	51.250
24.880	51.260
24.885	51.270
24.890	51.280
24.895	51.290
24.900	51.300
24.905	51.310
24.910	51.320
24.915	51.330
24.920	51.340
24.924	51.350
24.929	51.360
24.934	51.370
24.939	51.380
24.944	51.390
24.949	51.400
24.954	51.410
24.959	51.420
24.964	51.430
24.969	51.440
24.973	51.450
24.978	51.460
24.983	51.470
24.988	51.480
24.993	51.490
24.998	51.500
25.003	51.510
25.008	51.520
25.013	51.530
25.018	51.540
25.022	51.550
25.027	51.560
25.032	51.570
25.037	51.580
25.042	51.590
25.047	51.600
25.052	51.610
25.057	51.620
25.062	51.630
25.067	51.640
25.071	51.650
25.076	51.660
25.081	51.670
25.086	51.680
25.091	51.690
25.096	51.700
25.101	51.710
25.106	51.720
25.111	51.730
25.115	51.740
25.120	51.750
25.125	51.760
25.130	51.770
25.135	51.780
25.140	51.790
25.145	51.800
25.150	51.810
25.155	51.820
25.160	51.830
25.165	51.840
25.170	51.850
25.175	51.860
25.180	51.870
25.185	51.880
25.190	51.890
25.195	51.900
25.200	51.910
25.205	51.920
25.210	51.930
25.215	51.940
25.220	51.950
25.225	51.960
25.230	51.970
25.235	51.980
25.240	51.990
25.245	52.000
25.250	52.010
25.255	52.020
25.260	52.030
25.265	52.040
25.270	52.050
25.275	52.060
25.280	52.070
25.285	52.080
25.290	52.090
25.295	52.100
25.300	52.110
25.305	52.120
25.310	52.130
25.315	52.140
25.320	52.150
25.325	52.160
25.330	52.170
25.335	52.180
25.340	52.190
25.345	52.200
25.350	52.210
25.355	52.220
25.360	52.230
25.365	52.240
25.369	52.250
25.374	52.260
25.379	52.270
25.384	52.280
25.389	52.290
25.394	52.300
25.398	52.310
25.403	52.320
25.408	52.330
25.413	52.340
25.418	52.350
25.423	52.360
25.427	52.370
25.432	52.380
25.437	52.390
25.442	52.400
25.447	52.410
25.452	52.420
25.457	52.430
25.462	52.440
25.467	52.450
25.472	52.460
25.477	52.470
25.481	52.480
25.486	52.490
25.491	52.500
25.496	52.510
25.501	52.520
25.506	52.530
25.511	52.540
25.516	52.550
25.521	52.560
25.526	52.570
25.531	52.580
25.536	52.590
25.541	52.600
25.546	52.610
25.551	52.620
25.556	52.630
25.561	52.640
25.566	52.650
25.571	52.660
25.576	52.670
25.581	52.680
25.586	52.690
25.591	52.700
25.596	52.710
25.600	52.720
25.605	52.730
25.610	52.740
25.615	52.750
25.620	52.760
25.625	52.770
25.630	52.780
25.635	52.790
25.640	52.800
25.645	52.810
25.650	52.820
25.655	52.830
25.660	52.840
25.665	52.850
25.669	52.860
25.674	52.870
25.679	52.880
25.684	52.890
25.689	52.900
25.694	52.910
25.699	52.920
25.704	52.930
25.709	52.940
25.714	52.950
25.718	52.960
25.723	52.970
25.728	52.980
25.733	52.990
25.738	53.000
25.743	53.010
25.748	53.020
25.753	53.030
25.758	53.040
25.762	53.050
25.767	53.060
25.772	53.070
25.777	53.080
25.782	53.090
25.787	53.100
25.792	53.110
25.797	53.120
25.802	53.130
25.807	53.140
25.811	53.150
25.816	53.160
25.821	53.170
25.826	53.180
25.831	53.190
25.836	53.200
25.841	53.210
25.846	53.220
25.851	53.230
25.856	53.240
25.861	53.250
25.866	53.260
25.871	53.270
25.876	53.280
25.881	53.290
25.885	53.300
25.890	53.310
25.895	53.320
25.900	53.330
25.905	53.340
25.910	53.350
25.915	53.360
25.920	53.370
25.925	53.380
25.930	53.390
25.935	53.400
25.940	53.410
25.945	53.420
25.950	53.430
25.955	53.440
25.960	53.450
25.965	53.460
25.969	53.470
25.974	53.480
25.979	53.490
25.984	53.500
25.989	53.510
25.994	53.520
25.999	53.530
26.004	53.540
26.009	53.550
26.013	53.560
26.018	53.570
26.023	53.580
26.028	53.590
26.033	53.600
26.038	53.610
26.043	53.620
26.048	53.630
26.052	53.640
26.057	53.650
26.062	53.660
26.067	53.670
26.072	53.680
26.077	53.690
26.082	53.700
26.086	53.710
26.091	53.720
26.096	53.730
26.101	53.740
26.106	53.750
26.111	53.760
26.115	53.770
26.120	53.780
26.125	53.790
26.130	53.800
26.135	53.810
26.140	53.820
26.145	53.830
26.149	53.840
26.154	53.850
26.159	53.860
26.164	53.870
26.169	53.880
26.174	53.890
26.178	53.900
26.183	53.910
26.188	53.920
26.193	53.930
26.198	53.940
26.203	53.950
26.208	53.960
26.212	53.970
26.217	53.980
26.222	53.990
26.227	54.000
26.232	54.010
26.237	54.020
26.242	54.030
26.247	54.040
26.251	54.050
26.256	54.060
26.261	54.070
26.266	54.080
26.271	54.090
26.276	54.100
26.281	54.110
26.286	54.120
26.291	54.130
26.296	54.140
26.300	54.150
26.305	54.160
26.310	54.170
26.315	54.180
26.320	54.190
26.325	54.200
26.330	54.210
26.335	54.220
26.340	54.230
26.345	54.240
26.349	54.250
26.354	54.260
26.359	54.270
26.364	54.280
26.369	54.290
26.374	54.300
26.379	54.310
26.384	54.320
26.389	54.330
26.394	54.340
26.398	54.350
26.403	54.360
26.408	54.370
26.413	54.380
26.418	54.390
26.423	54.400
26.428	54.410
26.433	54.420
26.438	54.430
26.443	54.440
26.448	54.450
26.453	54.460
26.458	54.470
26.462	54.480
26.467	54.490
26.472	54.500
26.477	54.510
26.482	54.520
26.487	54.530
26.492	54.540
26.497	54.550
26.502	54.560
26.507	54.570
26.512	54.580
26.517	54.590
26.522	54.600
26.527	54.610
26.532	54.620
26.537	54.630
26.542	54.640
26.547	54.650
26.552	54.660
26.557	54.670
26.562	54.680
26.567	54.690
26.572	54.700
26.577	54.710
26.582	54.720
26.587	54.730
26.592	54.740
26.597	54.750
26.602	54.760
26.607	54.770
26.612	54.780
26.617	54.790
26.622	54.800
26.627	54.810
26.632	54.820
26.637	54.830
26.642	54.840
26.647	54.850
26.652	54.860
26.657	54.870
26.663	54.880
26.668	54.890
26.673	54.900
26.678	54.910
26.683	54.920
26.688	54.930
26.693	54.940
26.698	54.950
26.703	54.960
26.708	54.970
26.713	54.980
26.718	54.990
26.723	55.000
26.728	55.010
26.733	55.020
26.738	55.030
26.743	55.040
26.748	55.050
26.752	55.060
26.757	55.070
26.762	55.080
26.767	55.090
26.772	55.100
26.777	55.110
26.781	55.120
26.786	55.130
26.791	55.140
26.796	55.150
26.801	55.160
26.805	55.170
26.810	55.180
26.815	55.190
26.820	55.200
26.825	55.210
26.830	55.220
26.835	55.230
26.839	55.240
26.844	55.250
26.849	55.260
26.854	55.270
26.859	55.280
26.864	55.290
26.868	55.300
26.873	55.310
26.878	55.320
26.883	55.330
26.888	55.340
26.893	55.350
26.898	55.360
26.902	55.370
26.907	55.380
26.912	55.390
26.917	55.400
26.922	55.410
26.927	55.420
26.932	55.430
26.936	55.440
26.941	55.450
26.946	55.460
26.951	55.470
26.956	55.480
26.961	55.490
26.965	55.500
26.970	55.510
26.975	55.520
26.980	55.530
26.985	55.540
26.990	55.550
26.994	55.560
26.999	55.570
27.004	55.580
27.009	55.590
27.014	55.600
27.019	55.610
27.024	55.620
27.029	55.630
27.034	55.640
27.039	55.650
27.044	55.660
27.049	55.670
27.053	55.680
27.058	55.690
27.063	55.700
27.068	55.710
27.073	55.720
27.078	55.730
27.083	55.740
27.088	55.750
27.093	55.760
27.098	55.770
27.103	55.780
27.108	55.790
27.113	55.800
27.118	55.810
27.123	55.820
27.128	55.830
27.133	55.840
27.138	55.850
27.143	55.860
27.148	55.870
27.153	55.880
27.157	55.890
27.162	55.900
27.167	55.910
27.172	55.920
27.177	55.930
27.182	55.940
27.187	55.950
27.192	55.960
27.197	55.970
27.202	55.980
27.207	55.990
27.212	56.000
27.217	56.010
27.222	56.020
27.227	56.030
27.232	56.040
27.237	56.050
27.242	56.060
27.247	56.070
27.252	56.080
27.257	56.090
27.262	56.100
27.267	56.110
27.272	56.120
27.277	56.130
27.282	56.140
27.287	56.150
27.292	56.160
27.297	56.170
27.302	56.180
27.307	56.190
27.312	56.200
27.317	56.210
27.322	56.220
27.327	56.230
27.332	56.240
27.337	56.250
27.342	56.260
27.347	56.270
27.353	56.280
27.358	56.290
27.363	56.300
27.368	56.310
27.373	56.320
27.378	56.330
27.383	56.340
27.388	56.350
27.393	56.360
27.398	56.370
27.403	56.380
27.408	56.390
27.413	56.400
27.418	56.410
27.423	56.420
27.428	56.430
27.433	56.440
27.438	56.450
27.442	56.460
27.447	56.470
27.452	56.480
27.457	56.490
27.462	56.500
27.467	56.510
27.471	56.520
27.476	56.530
27.481	56.540
27.486	56.550
27.491	56.560
27.495	56.570
27.500	56.580
27.505	56.590
27.510	56.600
27.515	56.610
27.520	56.620
27.525	56.630
27.529	56.640
27.534	56.650
27.539	56.660
27.544	56.670
27.549	56.680
27.554	56.690
27.558	56.700
27.563	56.710
27.568	56.720
27.573	56.730
27.578	56.740
27.583	56.750
27.588	56.760
27.592	56.770
27.597	56.780
27.602	56.790
27.607	56.800
27.612	56.810
27.617	56.820
27.622	56.830
27.626	56.840
27.631	56.850
27.636	56.860
27.641	56.870
27.646	56.880
27.651	56.890
27.655	56.900
27.660	56.910
27.665	56.920
27.670	56.930
27.675	56.940
27.680	56.950
27.685	56.960
27.689	56.970
27.694	56.980
27.699	56.990
27.704	57.000
27.709	57.010
27.714	57.020
27.719	57.030
27.724	57.040
27.728	57.050
27.733	57.060
27.738	57.070
27.743	57.080
27.748	57.090
27.753	57.100
27.758	57.110
27.763	57.120
27.768	57.130
27.772	57.140
27.777	57.150
27.782	57.160
27.787	57.170
27.792	57.180
27.797	57.190
27.802	57.200
27.807	57.210
27.812	57.220
27.817	57.230
27.822	57.240
27.827	57.250
27.832	57.260
27.837	57.270
27.841	57.280
27.846	57.290
27.851	57.300
27.856	57.310
27.861	57.320
27.866	57.330
27.871	57.340
27.876	57.350
27.881	57.360
27.886	57.370
27.891	57.380
27.896	57.390
27.901	57.400
27.906	57.410
27.911	57.420
27.916	57.430
27.921	57.440
27.926	57.450
27.931	57.460
27.936	57.470
27.941	57.480
27.946	57.490
